Unnamed: 0,Name,Symbol,MarketCap,Price,Country,name,codice,pricecap,price,country
2957.0,NCR Corporation,NCR,$3.26 B,$23.77,USA,NCR Corporation,NCR,$3.51 B,$25.61,USA
2958.0,Ginkgo Bioworks,DNA,$3.25 B,$1.68,USA,Ginkgo Bioworks,DNA,$3.60 B,$1.86,USA
2959.0,Cohen & Steers,CNS,$3.25 B,$66.84,USA,Cohen & Steers,CNS,$3.60 B,$73.93,USA
2960.0,Armstrong World Industries,AWI,$3.24 B,$71.13,USA,Armstrong World Industries,AWI,$3.42 B,$75.04,USA
2961.0,Grand Canyon Education,LOPE,$3.24 B,$104.27,USA,Grand Canyon Education,LOPE,$3.47 B,$111.67,USA
2962.0,Copa Holdings,CPA,$3.24 B,$82.36,Panama,Copa Holdings,CPA,$3.68 B,$93.51,Panama
2963.0,Highwoods Properties,HIW,$3.24 B,$29.46,USA,Highwoods Properties,HIW,$3.28 B,$29.86,USA
2964.0,The AZEK Company,AZEK,$3.24 B,$21.47,USA,The AZEK Company,AZEK,$3.42 B,$22.65,USA
2965.0,Signet Jewelers,SIG,$3.23 B,$71.18,Bermuda,Signet Jewelers,SIG,$3.27 B,$72.04,Bermuda
2966.0,Broadstone Net Lease,BNL,$3.22 B,$17.61,USA,Broadstone Net Lease,BNL,$3.43 B,$17.51,USA
2967.0,Delhivery,DELHIVERY.NS,$3.22 B,$4.42,India,Delhivery,DELHIVERY.NS,$2.87 B,$3.94,India
2968.0,Sembcorp Marine,S51.SI,$3.22 B,$0.10,Singapore,Sembcorp Marine,S51.SI,$3.22 B,$0.10,Singapore
2969.0,EnerSys,ENS,$3.22 B,$79.00,USA,EnerSys,ENS,$3.33 B,$81.57,USA
2970.0,Lithium Americas,LAC,$3.22 B,$23.89,Canada,Lithium Americas,LAC,$2.80 B,$20.72,Canada
2971.0,SNC-Lavalin Group,SNC.TO,$3.22 B,$18.35,Canada,SNC-Lavalin Group,SNC.TO,$3.78 B,$21.54,Canada
2972.0,Federated Hermes,FHI,$3.21 B,$36.10,USA,Federated Hermes,FHI,$3.48 B,$39.21,USA
2973.0,Community Bank System,CBU,$3.21 B,$59.77,USA,Community Bank System,CBU,$3.45 B,$64.25,USA
2974.0,First Hawaiian Bank,FHB,$3.20 B,$25.14,USA,First Hawaiian Bank,FHB,$3.45 B,$27.05,USA
2975.0,Hostess Brands,TWNK,$3.20 B,$23.97,USA,Hostess Brands,TWNK,$3.07 B,$22.93,USA
2976.0,Meitetsu,9048.T,$3.20 B,$16.32,Japan,Meitetsu,9048.T,$3.19 B,$16.23,Japan
2977.0,Acushnet Holdings,GOLF,$3.20 B,$45.68,USA,Acushnet Holdings,GOLF,$3.34 B,$47.61,USA
2978.0,Albany International,AIN,$3.20 B,$103.08,USA,Albany International,AIN,$3.39 B,$109.29,USA
2979.0,Bank of East Asia,0023.HK,$3.20 B,$1.20,Hong Kong,Bank of East Asia,0023.HK,$3.45 B,$1.29,Hong Kong
2980.0,Harbour Energy,HBR.L,$3.20 B,$3.82,UK,Harbour Energy,HBR.L,$3.42 B,$4.05,UK
2981.0,Nikon,NINOY,$3.19 B,$9.02,Japan,Nikon,NINOY,$3.36 B,$9.41,Japan
2982.0,SSR Mining,SSRM,$3.19 B,$15.46,Canada,SSR Mining,SSRM,$3.59 B,$17.40,Canada
2983.0,Gates Industrial Corp,GTES,$3.19 B,$11.30,USA,Gates Industrial Corp,GTES,$3.59 B,$12.73,USA
2984.0,Innovative Industrial,IIPR,$3.18 B,$114.03,USA,Innovative Industrial,IIPR,$3.13 B,$111.94,USA
2985.0,Ollie's Bargain Outlet,OLLI,$3.18 B,$51.25,USA,Ollie's Bargain Outlet,OLLI,$3.35 B,$53.90,USA
2986.0,Axonics Modulation Tech,AXNX,$3.18 B,$64.40,USA,Axonics Modulation Tech,AXNX,$3.21 B,$64.88,USA
2987.0,Ultragenyx,RARE,$3.18 B,$45.46,USA,Ultragenyx,RARE,$3.05 B,$43.55,USA
2988.0,Leroy Seafood,LSG.OL,$3.18 B,$5.35,Norway,Leroy Seafood,LSG.OL,$3.39 B,$5.71,Norway
2989.0,3M India,3MINDIA.NS,$3.18 B,$282.76,India,3M India,3MINDIA.NS,$3.12 B,$277.10,India
2990.0,JB Hi-Fi,JBH.AX,$3.18 B,$29.12,Australia,JB Hi-Fi,JBH.AX,$3.58 B,$32.82,Australia
2991.0,Frasers Logistics & Industrial Trust,BUOU.SI,$3.18 B,$0.86,Singapore,Frasers Logistics & Industrial Trust,BUOU.SI,$3.36 B,$0.91,Singapore
2992.0,Tata Chemicals,TATACHEM.NS,$3.18 B,$12.50,India,Tata Chemicals,TATACHEM.NS,$3.04 B,$11.94,India
2993.0,Tootsie Roll Industries,TR,$3.18 B,$44.04,USA,Tootsie Roll Industries,TR,$3.23 B,$45.08,USA
2994.0,Atlantica,AY,$3.17 B,$27.39,UK,Atlantica,AY,$3.07 B,$26.50,UK
2995.0,Avista,AVA,$3.17 B,$43.07,USA,Avista,AVA,$3.16 B,$42.88,USA
2996.0,Aurobindo Pharma,AUROPHARMA.NS,$3.17 B,$5.42,India,Aurobindo Pharma,AUROPHARMA.NS,$3.21 B,$5.50,India
2997.0,Summit Industrial Income REIT,SMU-UN.TO,$3.17 B,$16.70,Canada,Summit Industrial Income REIT,SMU-UN.TO,$3.22 B,$16.98,Canada
2998.0,California Resources Corporation,CRC,$3.17 B,$43.15,USA,California Resources Corporation,CRC,$3.35 B,$45.64,USA
2999.0,Beam Therapeutics,BEAM,$3.16 B,$44.88,USA,Beam Therapeutics,BEAM,$3.04 B,$43.24,USA
3000.0,Vishay Intertechnology,VSH,$3.16 B,$22.31,USA,Vishay Intertechnology,VSH,$3.25 B,$22.96,USA
3001.0,InMode,INMD,$3.15 B,$38.03,Israel,InMode,INMD,$2.71 B,$32.70,Israel
3002.0,Sime Darby,4197.KL,$3.15 B,$0.50,Malaysia,Sime Darby,4197.KL,$3.47 B,$0.55,Malaysia
3003.0,Avient,AVNT,$3.15 B,$34.71,USA,Avient,AVNT,$3.50 B,$38.59,USA
3004.0,Transocean,RIG,$3.15 B,$4.37,Switzerland,Transocean,RIG,$4.08 B,$5.66,Switzerland
3005.0,GMR Group,GMRINFRA.NS,$3.15 B,$0.52,India,GMR Group,GMRINFRA.NS,$2.99 B,$0.50,India
3006.0,Eastern Bankshares,EBC,$3.15 B,$17.84,USA,Eastern Bankshares,EBC,$3.16 B,$17.91,USA
3007.0,Equitrans Midstream,ETRN,$3.15 B,$7.28,USA,Equitrans Midstream,ETRN,$3.12 B,$7.23,USA
3008.0,Coway,021240.KS,$3.14 B,$43.40,S. Korea,Coway,021240.KS,$3.21 B,$44.37,S. Korea
3009.0,Netmarble,251270.KS,$3.14 B,$38.44,S. Korea,Netmarble,251270.KS,$3.92 B,$47.85,S. Korea
3010.0,Select Medical Holdings,SEM,$3.14 B,$24.79,USA,Select Medical Holdings,SEM,$3.63 B,$28.60,USA
3011.0,Kinaxis,KXS.TO,$3.14 B,$112.98,Canada,Kinaxis,KXS.TO,$2.94 B,$105.83,Canada
3012.0,Jungheinrich,JUN3.F,$3.14 B,$30.25,Germany,Jungheinrich,JUN3.F,$3.56 B,$34.27,Germany
3013.0,Sega Sammy Holdings,6460.T,$3.14 B,$14.25,Japan,Sega Sammy Holdings,6460.T,$3.23 B,$14.64,Japan
3014.0,GoHealth,GOCO,$3.14 B,$14.63,USA,GoHealth,GOCO,$2.82 B,$13.14,USA
3015.0,Hankook Tire,161390.KS,$3.14 B,$25.75,S. Korea,Hankook Tire,161390.KS,$3.20 B,$26.27,S. Korea
3016.0,Quaker Houghton,KWR,$3.13 B,$175.01,USA,Quaker Houghton,KWR,$3.47 B,$193.58,USA
3017.0,Metro AG,B4B.F,$3.13 B,$8.68,Germany,Metro AG,B4B.F,$3.79 B,$10.36,Germany
3018.0,Kerry Properties,0683.HK,$3.13 B,$2.16,Hong Kong,Kerry Properties,0683.HK,$3.41 B,$2.36,Hong Kong
3019.0,Arçelik,ARCLK.IS,$3.13 B,$5.07,Turkey,Arçelik,ARCLK.IS,$3.29 B,$5.33,Turkey
3020.0,Papa John's Pizza,PZZA,$3.13 B,$88.75,USA,Papa John's Pizza,PZZA,$2.90 B,$82.19,USA
3021.0,Shoals Technologies,SHLS,$3.13 B,$27.14,USA,Shoals Technologies,SHLS,$3.27 B,$28.32,USA
3022.0,National Vision Holdings,EYE,$3.12 B,$39.66,USA,National Vision Holdings,EYE,$3.19 B,$40.54,USA
3023.0,Vontier,VNT,$3.12 B,$19.79,USA,Vontier,VNT,$3.45 B,$21.86,USA
3024.0,iQIYI,IQ,$3.12 B,$3.63,China,iQIYI,IQ,$5.76 B,$6.69,China
3025.0,Cactus Wellhead,WHD,$3.12 B,$51.46,USA,Cactus Wellhead,WHD,$3.38 B,$55.59,USA
3026.0,Pegasystems,PEGA,$3.12 B,$38.01,USA,Pegasystems,PEGA,$2.91 B,$35.45,USA
3027.0,African Rainbow Minerals,ARI.JO,$3.12 B,$15.93,South Africa,African Rainbow Minerals,ARI.JO,$3.54 B,$17.92,South Africa
3028.0,Softcat,SCT.L,$3.11 B,$15.65,UK,Softcat,SCT.L,$2.96 B,$14.88,UK
3029.0,Subsea 7,SUBC.OL,$3.11 B,$10.73,Luxembourg,Subsea 7,SUBC.OL,$3.48 B,$12.02,Luxembourg
3030.0,VZ Holding,VZN.SW,$3.11 B,$79.17,Switzerland,VZ Holding,VZN.SW,$3.09 B,$78.73,Switzerland
3031.0,Blackbaud,BLKB,$3.11 B,$58.60,USA,Blackbaud,BLKB,$3.26 B,$61.43,USA
3032.0,Sensient Technologies,SXT,$3.11 B,$74.00,USA,Sensient Technologies,SXT,$3.27 B,$77.99,USA
3033.0,Santen Pharmaceutical,4536.T,$3.11 B,$8.26,Japan,Santen Pharmaceutical,4536.T,$3.02 B,$7.78,Japan
3034.0,Capstone Infrastructure,CSE-PA.TO,$3.10 B,$10.20,Canada,Capstone Infrastructure,CSE-PA.TO,$3.28 B,$10.79,Canada
3035.0,Fielmann,FIE.F,$3.10 B,$36.93,Germany,Fielmann,FIE.F,$3.31 B,$39.27,Germany
3036.0,Sportradar,SRAD,$3.09 B,$10.43,Switzerland,Sportradar,SRAD,$3.23 B,$10.88,Switzerland
3037.0,ALK-Abelló,ALK-B.CO,$3.09 B,$14.39,Denmark,ALK-Abelló,ALK-B.CO,$3.29 B,$14.85,Denmark
3038.0,Timken India,TIMKEN.NS,$3.09 B,$41.11,India,Timken India,TIMKEN.NS,$2.88 B,$38.33,India
3039.0,ASM Pacific Technology,0522.HK,$3.09 B,$7.50,Hong Kong,ASM Pacific Technology,0522.HK,$3.37 B,$8.18,Hong Kong
3040.0,Aksa Energy,AKSEN.IS,$3.09 B,$2.52,Turkey,Aksa Energy,AKSEN.IS,$2.63 B,$2.14,Turkey
3041.0,BTS Group,BTS.BK,$3.09 B,$0.23,Thailand,BTS Group,BTS.BK,$3.49 B,$0.27,Thailand
3042.0,Pacific Premier Bancorp,PPBI,$3.08 B,$32.51,USA,Pacific Premier Bancorp,PPBI,$3.02 B,$31.80,USA
3043.0,Alumina Limited,AWC.AX,$3.08 B,$1.06,Australia,Alumina Limited,AWC.AX,$3.41 B,$1.18,Australia
3044.0,AMP Limited,AMP.AX,$3.08 B,$0.95,Australia,AMP Limited,AMP.AX,$3.07 B,$0.94,Australia
3045.0,Lion Corp,4912.T,$3.08 B,$10.86,Japan,Lion Corp,4912.T,$3.12 B,$11.00,Japan
3046.0,EPR Properties,EPR,$3.08 B,$41.13,USA,EPR Properties,EPR,$2.99 B,$39.86,USA
3047.0,Hysan Development,0014.HK,$3.08 B,$3.00,Hong Kong,Hysan Development,0014.HK,$3.39 B,$3.31,Hong Kong
3048.0,Viscofan,VIS.MC,$3.08 B,$66.78,Spain,Viscofan,VIS.MC,$2.97 B,$64.40,Spain
3049.0,Weatherford International,WFRD,$3.07 B,$43.58,USA,Weatherford International,WFRD,$3.84 B,$54.41,USA
3050.0,PJT Partners,PJT,$3.07 B,$77.71,USA,PJT Partners,PJT,$3.13 B,$79.21,USA
3051.0,Hannon Armstrong,HASI,$3.07 B,$34.56,USA,Hannon Armstrong,HASI,$3.10 B,$34.90,USA
3052.0,Goodyear,GT,$3.07 B,$10.87,USA,Goodyear,GT,$3.25 B,$11.52,USA
3053.0,Sumitomo Dainippon Pharma,4506.T,$3.07 B,$7.74,Japan,Sumitomo Dainippon Pharma,4506.T,$2.74 B,$6.92,Japan
3054.0,Skyline Champion,SKY,$3.07 B,$53.98,USA,Skyline Champion,SKY,$3.35 B,$58.98,USA
3055.0,Cathay General Bancorp,CATY,$3.07 B,$41.29,USA,Cathay General Bancorp,CATY,$3.21 B,$43.24,USA
3056.0,CA Immo,BZY.F,$3.07 B,$30.54,Austria,CA Immo,BZY.F,$3.21 B,$32.09,Austria
3057.0,NewMarket Corp,NEU,$3.06 B,$310.65,USA,NewMarket Corp,NEU,$3.40 B,$344.50,USA
3058.0,Kansai Paint,4613.T,$3.06 B,$13.11,Japan,Kansai Paint,4613.T,$2.99 B,$12.80,Japan
3059.0,Travel + Leisure,TNL,$3.06 B,$37.71,USA,Travel + Leisure,TNL,$3.32 B,$40.88,USA
3060.0,Torrent Power,TORNTPOWER.NS,$3.06 B,$6.37,India,Torrent Power,TORNTPOWER.NS,$2.83 B,$5.90,India
3061.0,Grupo Aeroportuario Centro Norte,OMAB,$3.06 B,$63.42,Mexico,Grupo Aeroportuario Centro Norte,OMAB,$3.47 B,$71.98,Mexico
3062.0,Phoenix Mills,PHOENIXLTD.NS,$3.06 B,$17.14,India,Phoenix Mills,PHOENIXLTD.NS,$3.20 B,$17.86,India
3063.0,Spirit AeroSystems,SPR,$3.05 B,$29.06,USA,Spirit AeroSystems,SPR,$3.61 B,$34.39,USA
3064.0,Yuhan,000100.KS,$3.05 B,$45.62,S. Korea,Yuhan,000100.KS,$3.08 B,$43.81,S. Korea
3065.0,Impinj,PI,$3.05 B,$117.81,USA,Impinj,PI,$3.19 B,$123.21,USA
3066.0,Amot Investment,AMOT.TA,$3.04 B,$6.49,Israel,Amot Investment,AMOT.TA,$3.00 B,$6.40,Israel
3067.0,Prestige Consumer Healthcare,PBH,$3.04 B,$61.57,USA,Prestige Consumer Healthcare,PBH,$3.29 B,$66.62,USA
3068.0,St. Galler Kantonalbank,SGKN.SW,$3.04 B,$509.78,Switzerland,St. Galler Kantonalbank,SGKN.SW,$3.10 B,$519.31,Switzerland
3069.0,Bank of Hawaii,BOH,$3.04 B,$76.09,USA,Bank of Hawaii,BOH,$3.22 B,$80.60,USA
3070.0,SPX Corporation,SPXC,$3.04 B,$67.30,USA,SPX Corporation,SPXC,$3.29 B,$73.00,USA
3071.0,OVH Groupe,OVH.PA,$3.04 B,$15.97,France,OVH Groupe,OVH.PA,$3.10 B,$16.28,France
3072.0,Zee Entertainment,ZEEL.NS,$3.03 B,$3.16,India,Zee Entertainment,ZEEL.NS,$2.71 B,$2.83,India
3073.0,CD Projekt,CDR.WA,$3.03 B,$30.37,Poland,CD Projekt,CDR.WA,$3.00 B,$30.04,Poland
3074.0,Exxaro Resources,EXX.JO,$3.03 B,$12.33,South Africa,Exxaro Resources,EXX.JO,$3.09 B,$12.79,South Africa
3075.0,Comgás,CGAS5.SA,$3.03 B,$24.13,Brazil,Comgás,CGAS5.SA,$3.25 B,$25.12,Brazil
3076.0,Virgin Money UK,VMUK.L,$3.03 B,$2.20,UK,Virgin Money UK,VMUK.L,$3.35 B,$2.42,UK
3077.0,MakeMyTrip,MMYT,$3.03 B,$28.81,India,MakeMyTrip,MMYT,$2.92 B,$27.76,India
3078.0,Interparfums,IPAR,$3.02 B,$95.02,USA,Interparfums,IPAR,$3.55 B,$111.58,USA
3079.0,Kohl's,KSS,$3.02 B,$27.38,USA,Kohl's,KSS,$3.18 B,$28.83,USA
3080.0,Frontline,FRO,$3.01 B,$13.56,Bermuda,Frontline,FRO,$3.14 B,$14.12,Bermuda
3081.0,Surgery Partners,SGRY,$3.01 B,$26.60,USA,Surgery Partners,SGRY,$3.94 B,$32.20,USA
3082.0,Mister Car Wash,MCW,$3.01 B,$9.89,USA,Mister Car Wash,MCW,$3.18 B,$10.44,USA
3083.0,ACEA,ACE.MI,$3.01 B,$14.19,Italy,ACEA,ACE.MI,$3.30 B,$15.55,Italy
3084.0,CIE Automotive,CIE.MC,$3.01 B,$25.16,Spain,CIE Automotive,CIE.MC,$3.41 B,$28.54,Spain
3085.0,Games Workshop Group,GAW.L,$3.01 B,$91.52,UK,Games Workshop Group,GAW.L,$3.80 B,$115.70,UK
3086.0,Strauss Group,STRS.TA,$3.00 B,$25.87,Israel,Strauss Group,STRS.TA,$3.09 B,$26.11,Israel
3087.0,nCino,NCNO,$3.00 B,$27.06,USA,nCino,NCNO,$3.04 B,$27.44,USA
3088.0,Archaea Energy,LFG,$3.00 B,$25.93,USA,Archaea Energy,LFG,$3.01 B,$26.00,USA
3089.0,Proximus,PROX.VI,$3.00 B,$9.30,Belgium,Proximus,PROX.VI,$3.19 B,$9.72,Belgium
3090.0,Jackson Financial,JXN,$3.00 B,$36.14,USA,Jackson Financial,JXN,$2.98 B,$35.95,USA
3091.0,J&J Snack Foods,JJSF,$2.99 B,$156.04,USA,J&J Snack Foods,JJSF,$2.97 B,$154.49,USA
3092.0,Enel Chile,ENIC,$2.99 B,$2.06,Chile,Enel Chile,ENIC,$3.12 B,$2.19,Chile
3093.0,CVR Energy,CVI,$2.99 B,$29.78,USA,CVR Energy,CVI,$3.20 B,$31.92,USA
3094.0,Nomad Foods,NOMD,$2.99 B,$17.20,UK,Nomad Foods,NOMD,$2.97 B,$17.10,UK
3095.0,Greggs,GRG.L,$2.99 B,$29.31,UK,Greggs,GRG.L,$3.20 B,$31.38,UK
3096.0,Enovis,ENOV,$2.99 B,$55.24,USA,Enovis,ENOV,$3.20 B,$59.10,USA
3097.0,Evotec,EVO,$2.99 B,$8.45,Germany,Evotec,EVO,$3.41 B,$9.65,Germany
3098.0,IVERIC bio,ISEE,$2.98 B,$22.28,USA,IVERIC bio,ISEE,$2.66 B,$19.85,USA
3099.0,Plexus,PLXS,$2.98 B,$108.01,USA,Plexus,PLXS,$3.13 B,$113.37,USA
3100.0,Groupe Lagardère,MMB.PA,$2.98 B,$21.22,France,Groupe Lagardère,MMB.PA,$3.18 B,$22.65,France
3101.0,Max Financial Services,MFSL.NS,$2.98 B,$8.64,India,Max Financial Services,MFSL.NS,$3.42 B,$9.92,India
3102.0,BIC,BB.PA,$2.98 B,$68.22,France,BIC,BB.PA,$3.01 B,$68.85,France
3103.0,Paramount Resources,POU.TO,$2.98 B,$21.08,Canada,Paramount Resources,POU.TO,$3.36 B,$23.79,Canada
3104.0,Plains GP,PAGP,$2.98 B,$12.37,USA,Plains GP,PAGP,$3.10 B,$12.88,USA
3105.0,e.l.f. Cosmetics,ELF,$2.98 B,$56.31,USA,e.l.f. Cosmetics,ELF,$2.79 B,$52.75,USA
3106.0,StoneCo,STNE,$2.97 B,$9.52,Brazil,StoneCo,STNE,$3.02 B,$9.68,Brazil
3107.0,Mr. Cooper Group,COOP,$2.97 B,$42.15,USA,Mr. Cooper Group,COOP,$3.14 B,$44.56,USA
3108.0,Suntec REIT,T82U.SI,$2.97 B,$1.04,Singapore,Suntec REIT,T82U.SI,$2.95 B,$1.03,Singapore
3109.0,Hagerty,HGTY,$2.97 B,$8.89,USA,Hagerty,HGTY,$5.45 B,$9.32,USA
3110.0,Faurecia,EO.PA,$2.97 B,$15.01,France,Faurecia,EO.PA,$3.81 B,$19.36,France
3111.0,EVO Payments,EVOP,$2.96 B,$33.75,USA,EVO Payments,EVOP,$2.98 B,$33.87,USA
3112.0,LivaNova,LIVN,$2.96 B,$55.46,UK,LivaNova,LIVN,$3.08 B,$57.67,UK
3113.0,Dixon Technologies,DIXON.NS,$2.96 B,$49.83,India,Dixon Technologies,DIXON.NS,$2.60 B,$43.66,India
3114.0,Grocery Outlet,GO,$2.96 B,$30.51,USA,Grocery Outlet,GO,$2.89 B,$29.72,USA
3115.0,LXP Industrial Trust,LXP,$2.96 B,$10.72,USA,LXP Industrial Trust,LXP,$3.12 B,$11.29,USA
3116.0,Boralex,BLX.TO,$2.96 B,$28.83,Canada,Boralex,BLX.TO,$3.08 B,$29.99,Canada
3117.0,Duolingo,DUOL,$2.96 B,$73.72,USA,Duolingo,DUOL,$3.18 B,$79.36,USA
3118.0,TUI,TUI1.F,$2.96 B,$1.66,Germany,TUI,TUI1.F,$3.80 B,$2.13,Germany
3119.0,GN Store Nord,GNN.F,$2.95 B,$23.03,Denmark,GN Store Nord,GNN.F,$3.40 B,$25.14,Denmark
3120.0,Sabra Health Care REIT,SBRA,$2.95 B,$12.80,USA,Sabra Health Care REIT,SBRA,$3.03 B,$13.12,USA
3121.0,Outfront Media,OUT,$2.95 B,$18.01,USA,Outfront Media,OUT,$3.13 B,$19.10,USA
3122.0,Thermax,THERMAX.NS,$2.95 B,$24.81,India,Thermax,THERMAX.NS,$2.89 B,$24.30,India
3123.0,Linamar,LNR.TO,$2.95 B,$47.70,Canada,Linamar,LNR.TO,$3.04 B,$49.10,Canada
3124.0,ATS Automation,ATA.TO,$2.95 B,$32.20,Canada,ATS Automation,ATA.TO,$2.99 B,$32.63,Canada
3125.0,CNX Resources,CNX,$2.95 B,$16.37,USA,CNX Resources,CNX,$3.01 B,$16.71,USA
3126.0,Vermilion Energy,VET,$2.95 B,$18.09,Canada,Vermilion Energy,VET,$2.53 B,$15.54,Canada
3127.0,AMC Entertainment,AMC,$2.95 B,$5.75,USA,AMC Entertainment,AMC,$2.59 B,$5.06,USA
3128.0,Vienna Airport,FLW1.F,$2.95 B,$34.43,Austria,Vienna Airport,FLW1.F,$3.05 B,$36.33,Austria
3129.0,Vienna Insurance Group,WSV2.F,$2.94 B,$23.04,Austria,Vienna Insurance Group,WSV2.F,$3.31 B,$25.90,Austria
3130.0,Crestwood Equity Partners,CEQP,$2.94 B,$28.17,USA,Crestwood Equity Partners,CEQP,$2.78 B,$26.65,USA
3131.0,BancFirst,BANF,$2.94 B,$89.67,USA,BancFirst,BANF,$2.95 B,$89.80,USA
3132.0,Moelis & Company,MC,$2.93 B,$42.70,USA,Moelis & Company,MC,$3.10 B,$45.14,USA
3133.0,Pennon Group,PNN.L,$2.93 B,$11.21,UK,Pennon Group,PNN.L,$3.00 B,$11.50,UK
3134.0,Südzucker,SZU.F,$2.93 B,$14.38,Germany,Südzucker,SZU.F,$3.38 B,$16.56,Germany
3135.0,MaxLinear,MXL,$2.93 B,$37.35,USA,MaxLinear,MXL,$2.90 B,$36.96,USA
3136.0,Natura&Co,NTCO,$2.93 B,$4.04,Brazil,Natura&Co,NTCO,$3.33 B,$4.84,Brazil
3137.0,iRhythm,IRTC,$2.92 B,$97.22,USA,iRhythm,IRTC,$3.06 B,$101.79,USA
3138.0,ABM Industries,ABM,$2.92 B,$44.21,USA,ABM Industries,ABM,$3.04 B,$46.36,USA
3139.0,PennyMac,PFSI,$2.92 B,$58.38,USA,PennyMac,PFSI,$3.15 B,$63.09,USA
3140.0,Televisa,TV,$2.92 B,$5.17,Mexico,Televisa,TV,$3.18 B,$5.63,Mexico
3141.0,Sumitomo ChemicalIndia,SUMICHEM.NS,$2.91 B,$5.85,India,,,,,
3142.0,JK Cement,JKCEMENT.NS,$2.91 B,$37.77,India,JK Cement,JKCEMENT.NS,$2.75 B,$35.64,India
3143.0,Terex,TEX,$2.91 B,$43.21,USA,Terex,TEX,$3.24 B,$48.04,USA
3144.0,QuantumScape,QS,$2.91 B,$6.69,USA,QuantumScape,QS,$3.61 B,$8.30,USA
3145.0,Marks & Spencer,MKS.L,$2.91 B,$1.48,UK,Marks & Spencer,MKS.L,$3.56 B,$1.82,UK
3146.0,Workman,7564.T,$2.91 B,$35.67,Japan,Workman,7564.T,$3.32 B,$40.80,Japan
3147.0,Excelerate Energy,EE,$2.90 B,$26.86,USA,Excelerate Energy,EE,$2.71 B,$25.08,USA
3148.0,Atul,ATUL.NS,$2.90 B,$98.51,India,Atul,ATUL.NS,$2.81 B,$95.42,India
3149.0,Graham Holdings,GHC,$2.90 B,$605.34,USA,Graham Holdings,GHC,$3.04 B,$634.65,USA
3150.0,NEXTDC,NXT.AX,$2.90 B,$6.34,Australia,NEXTDC,NXT.AX,$3.06 B,$6.70,Australia
3151.0,Progyny,PGNY,$2.90 B,$31.23,USA,Progyny,PGNY,$3.09 B,$33.28,USA
3152.0,Shapir Civil and Marine Engineering,SPEN.TA,$2.90 B,$8.12,Israel,Shapir Civil and Marine Engineering,SPEN.TA,$2.86 B,$7.99,Israel
3153.0,AbCellera,ABCL,$2.89 B,$10.13,Canada,AbCellera,ABCL,$2.96 B,$10.38,Canada
3154.0,Fluidra,FDR.MC,$2.89 B,$15.24,Spain,Fluidra,FDR.MC,$3.46 B,$18.26,Spain
3155.0,Bellway,BWY.L,$2.89 B,$23.42,UK,Bellway,BWY.L,$3.31 B,$26.85,UK
3156.0,"SITE Centers",SITC,$2.88 B,$13.59,USA,,,,,
3157.0,Coforge,COFORGE.NS,$2.88 B,$47.33,India,Coforge,COFORGE.NS,$2.92 B,$47.98,India
3158.0,Radian Group,RDN,$2.88 B,$18.39,USA,Radian Group,RDN,$3.09 B,$19.69,USA
3159.0,PTC Therapeutics,PTCT,$2.88 B,$39.56,USA,PTC Therapeutics,PTCT,$3.48 B,$47.78,USA
3160.0,DigitalOcean,DOCN,$2.88 B,$29.97,USA,DigitalOcean,DOCN,$2.66 B,$27.69,USA
3161.0,Forward Air,FWRD,$2.88 B,$108.48,USA,Forward Air,FWRD,$2.70 B,$101.63,USA
3162.0,Main Street Capital,MAIN,$2.88 B,$37.33,USA,Main Street Capital,MAIN,$2.97 B,$38.51,USA
3163.0,Privia Health Group,PRVA,$2.88 B,$25.23,USA,Privia Health Group,PRVA,$2.92 B,$25.61,USA
3164.0,Liberty Energy,LBRT,$2.88 B,$15.83,USA,Liberty Energy,LBRT,$3.02 B,$16.59,USA
3165.0,Prospect Capital,PSEC,$2.88 B,$7.25,USA,Prospect Capital,PSEC,$2.92 B,$7.36,USA
3166.0,John Bean Technologies,JBT,$2.88 B,$90.43,USA,John Bean Technologies,JBT,$3.24 B,$101.75,USA
3167.0,Commvault,CVLT,$2.88 B,$64.68,USA,Commvault,CVLT,$2.45 B,$55.20,USA
3168.0,360 DigiTech,QFIN,$2.87 B,$18.05,China,360 DigiTech,QFIN,$3.65 B,$22.94,China
3169.0,Siegfried Holding,SFZN.SW,$2.87 B,$677.19,Switzerland,Siegfried Holding,SFZN.SW,$3.01 B,$709.66,Switzerland
3170.0,Polymetal,PM6.F,$2.87 B,$6.06,Cyprus,Polymetal,PM6.F,$2.93 B,$6.19,Cyprus
3171.0,Wizz Air,WIZZ.L,$2.87 B,$27.80,rsey,Wizz Air,WIZZ.L,$3.62 B,$35.09,Jersey
3172.0,Mainova,MNV6.F,$2.86 B,$521.50,Germany,Mainova,MNV6.F,$2.98 B,$543.01,Germany
3173.0,Mercury Systems,MRCY,$2.86 B,$49.44,USA,Mercury Systems,MRCY,$2.74 B,$47.33,USA
3174.0,Bank of Maharashtra,MAHABANK.NS,$2.86 B,$0.43,India,Bank of Maharashtra,MAHABANK.NS,$2.73 B,$0.41,India
3175.0,Nerolac Paints,KANSAINER.NS,$2.86 B,$5.32,India,Nerolac Paints,KANSAINER.NS,$2.73 B,$5.07,India
3176.0,American Eagle Outfitters,AEO,$2.86 B,$15.28,USA,American Eagle Outfitters,AEO,$2.88 B,$15.41,USA
3177.0,MultiChoice Group,MCG.JO,$2.85 B,$6.71,South Africa,MultiChoice Group,MCG.JO,$3.08 B,$7.26,South Africa
